"X0","X1"
"C00008","C05341"
"C00008","C05345"
"C00008","C05378"
"C00008","C05379"
"C00008","C05382"
"C00008","C05385"
"C00008","C05686"
"C00008","C05696"
"C00008","C05730"
"C00008","C05765"
"C00008","C05773"
"C00008","C05841"
"C00008","C05892"
"C00008","C05893"
"C00008","C05894"
"C00008","C05928"
"C00008","C05945"
"C00008","C06124"
"C00008","C06189"
"C00008","C06322"
"C00008","C06441"
"C00008","C06473"
"C00008","C06503"
"C00008","C06504"
"C00008","C06506"
"C00008","C06507"
"C00008","C06892"
"C00008","C06893"
"C00008","C07113"
"C00008","C07114"
"C00008","C07576"
"C00008","C08057"
"C00008","C08312"
"C00008","C10517"
"C00008","C11038"
"C00008","C11039"
"C00008","C11062"
"C00008","C11174"
"C00008","C11351"
"C00008","C11405"
"C00008","C11407"
"C00008","C11555"
"C00008","C11736"
"C00008","C11832"
"C00008","C11924"
"C00008","C11929"
"C00008","C12023"
"C00008","C12212"
"C00008","C12213"
"C00008","C12270"
"C00008","C14177"
"C00008","C14178"
"C00008","C14899"
"C00008","C15667"
"C00008","C15699"
"C00008","C15996"
"C00008","C16267"
"C00008","C16268"
"C00008","C16426"
"C00008","C16562"
"C00008","C16563"
"C00008","C16565"
"C00008","C16566"
"C00008","C16567"
"C00008","C16594"
"C00008","C16616"
"C00008","C16633"
"C00008","C16634"
"C00008","C17556"
"C00008","C17558"
"C00008","C17691"
"C00008","C17692"
"C00008","C17696"
"C00008","C17697"
"C00008","C18026"
"C00008","C18060"
"C00008","C18152"
"C00008","C18153"
"C00008","C18154"
"C00008","C18911"
"C00008","C19151"
"C00008","C19694"
"C00008","C19720"
"C00008","C19724"
"C00008","C19769"
"C00008","C19770"
"C00008","C19792"
"C00008","C19850"
"C00008","C20237"
"C00008","C20245"
"C00008","C20248"
"C00008","C20651"
"C00008","C20679"
"C00008","C20690"
"C00008","C20775"
"C00008","C20776"
"C00008","C20843"
"C00008","C20917"
"C00008","C20918"
"C00008","C20925"
"C00008","C20926"
"C00008","C20941"
"C00008","C20942"
"C00008","C20962"
"C00008","C20963"
"C00008","C20964"
"C00008","C20966"
"C00008","C20969"
"C00008","C21015"
"C00008","C21016"
"C00008","C21027"
"C00008","C21068"
"C00008","C21069"
"C00008","C21218"
"C00008","C21294"
"C00008","C21371"
"C00008","C21441"
"C00008","C21510"
"C00008","C21511"
"C00008","C21512"
"C00008","C21570"
"C00008","C21574"
"C00008","C21585"
"C00008","C21593"
"C00008","C21610"
"C00008","C21611"
"C00008","C21612"
"C00008","C21649"
"C00008","C21748"
"C00008","C21749"
"C00008","C21750"
"C00008","C21751"
"C00008","C21762"
"C00008","C21778"
"C00009","C00010"
"C00009","C00013"
"C00009","C00015"
"C00009","C00018"
"C00009","C00019"
"C00009","C00020"
"C00009","C00022"
"C00009","C00025"
"C00009","C00031"
"C00009","C00033"
"C00009","C00035"
"C00009","C00036"
"C00009","C00037"
"C00009","C00041"
"C00009","C00042"
"C00009","C00044"
"C00009","C00047"
"C00009","C00049"
"C00009","C00051"
"C00009","C00053"
"C00009","C00054"
"C00009","C00055"
"C00009","C00058"
"C00009","C00059"
"C00009","C00061"
"C00009","C00062"
"C00009","C00064"
"C00009","C00065"
"C00009","C00068"
"C00009","C00074"
"C00009","C00075"
"C00009","C00077"
"C00009","C00078"
"C00009","C00081"
"C00009","C00082"
"C00009","C00083"
"C00009","C00085"
"C00009","C00086"
"C00009","C00089"
"C00009","C00091"
"C00009","C00092"
"C00009","C00094"
"C00009","C00095"
"C00009","C00096"
"C00009","C00097"
"C00009","C00099"
"C00009","C00100"
"C00009","C00103"
"C00009","C00104"
"C00009","C00105"
"C00009","C00106"
"C00009","C00111"
"C00009","C00112"
"C00009","C00116"
"C00009","C00117"
"C00009","C00118"
"C00009","C00119"
"C00009","C00124"
"C00009","C00129"
"C00009","C00130"
"C00009","C00133"
"C00009","C00134"
"C00009","C00135"
"C00009","C00136"
"C00009","C00137"
"C00009","C00140"
"C00009","C00144"
"C00009","C00146"
"C00009","C00147"
"C00009","C00149"
"C00009","C00158"
"C00009","C00159"
"C00009","C00160"
"C00009","C00163"
"C00009","C00164"
"C00009","C00169"
"C00009","C00170"
"C00009","C00178"
"C00009","C00179"
"C00009","C00180"
"C00009","C00184"
"C00009","C00185"
"C00009","C00188"
"C00009","C00189"
"C00009","C00197"
"C00009","C00199"
"C00009","C00207"
"C00009","C00208"
"C00009","C00212"
"C00009","C00214"
"C00009","C00217"
"C00009","C00218"
"C00009","C00224"
"C00009","C00227"
"C00009","C00234"
"C00009","C00236"
"C00009","C00239"
"C00009","C00242"
"C00009","C00251"
"C00009","C00253"
"C00009","C00255"
"C00009","C00258"
"C00009","C00262"
"C00009","C00267"
"C00009","C00270"
"C00009","C00279"
"C00009","C00294"
"C00009","C00299"
"C00009","C00300"
"C00009","C00301"
"C00009","C00314"
"C00009","C00315"
"C00009","C00319"
"C00009","C00327"
"C00009","C00330"
"C00009","C00334"
"C00009","C00341"
"C00009","C00346"
"C00009","C00354"
"C00009","C00360"
"C00009","C00362"
"C00009","C00363"
"C00009","C00364"
"C00009","C00365"
"C00009","C00366"
"C00009","C00378"
"C00009","C00380"
"C00009","C00386"
"C00009","C00387"
"C00009","C00392"
"C00009","C00394"
"C00009","C00396"
"C00009","C00397"
"C00009","C00407"
"C00009","C00413"
"C00009","C00415"
"C00009","C00436"
"C00009","C00441"
"C00009","C00445"
"C00009","C00446"
"C00009","C00447"
"C00009","C00448"
"C00009","C00459"
"C00009","C00460"
"C00009","C00475"
"C00009","C00483"
"C00009","C00489"
"C00009","C00490"
"C00009","C00498"
"C00009","C00506"
"C00009","C00507"
"C00009","C00526"
"C00009","C00527"
"C00009","C00531"
"C00009","C00534"
"C00009","C00536"
"C00009","C00546"
"C00009","C00559"
"C00009","C00565"
"C00009","C00566"
"C00009","C00586"
"C00009","C00593"
"C00009","C00620"
"C00009","C00623"
"C00009","C00627"
"C00009","C00631"
"C00009","C00636"
"C00009","C00644"
"C00009","C00647"
"C00009","C00663"
"C00009","C00665"
"C00009","C00669"
"C00009","C00672"
"C00009","C00680"
"C00009","C00683"
"C00009","C00692"
"C00009","C00705"
"C00009","C00719"
"C00009","C00739"
"C00009","C00740"
"C00009","C00750"
"C00009","C00791"
"C00009","C00794"
"C00009","C00802"
"C00009","C00825"
"C00009","C00860"
"C00009","C00870"
"C00009","C00876"
"C00009","C00881"
"C00009","C00884"
"C00009","C00921"
"C00009","C00944"
"C00009","C00988"
"C00009","C00993"
"C00009","C01005"
"C00009","C01010"
"C00009","C01013"
"C00009","C01037"
"C00009","C01042"
"C00009","C01043"
"C00009","C01081"
"C00009","C01083"
"C00009","C01094"
"C00009","C01096"
"C00009","C01100"
"C00009","C01102"
"C00009","C01126"
"C00009","C01138"
"C00009","C01143"
"C00009","C01151"
"C00009","C01152"
"C00009","C01159"
"C00009","C01165"
"C00009","C01168"
"C00009","C01177"
"C00009","C01185"
"C00009","C01204"
"C00009","C01212"
"C00009","C01217"
"C00009","C01220"
"C00009","C01228"
"C00009","C01243"
"C00009","C01245"
"C00009","C01250"
"C00009","C01262"
"C00009","C01269"
"C00009","C01291"
"C00009","C01344"
"C00009","C01346"
"C00009","C01367"
"C00009","C01444"
"C00009","C01518"
"C00009","C01563"
"C00009","C01759"
"C00009","C01762"
"C00009","C01822"
"C00009","C01879"
"C00009","C01909"
"C00009","C01920"
"C00009","C02048"
"C00009","C02067"
"C00009","C02090"
"C00009","C02139"
"C00009","C02191"
"C00009","C02280"
"C00009","C02305"
"C00009","C02509"
"C00009","C02532"
"C00009","C02565"
"C00009","C02591"
"C00009","C02713"
"C00009","C02734"
"C00009","C02798"
"C00009","C02876"
"C00009","C02880"
"C00009","C02979"
"C00009","C02995"
"C00009","C03028"
"C00009","C03069"
"C00009","C03090"
"C00009","C03112"
"C00009","C03150"
"C00009","C03153"
"C00009","C03167"
"C00009","C03169"
"C00009","C03175"
"C00009","C03189"
"C00009","C03194"
"C00009","C03204"
"C00009","C03215"
"C00009","C03231"
"C00009","C03267"
"C00009","C03287"
"C00009","C03360"
"C00009","C03366"
"C00009","C03373"
"C00009","C03415"
"C00009","C03479"
"C00009","C03516"
"C00009","C03546"
"C00009","C03557"
"C00009","C03614"
"C00009","C03673"
"C00009","C03722"
"C00009","C03794"
"C00009","C03804"
"C00009","C03838"
"C00009","C03998"
"C00009","C04006"
"C00009","C04062"
"C00009","C04063"
"C00009","C04076"
"C00009","C04122"
"C00009","C04133"
"C00009","C04188"
"C00009","C04234"
"C00009","C04257"
"C00009","C04332"
"C00009","C04348"
"C00009","C04376"
"C00009","C04399"
"C00009","C04437"
"C00009","C04454"
"C00009","C04494"
"C00009","C04544"
"C00009","C04563"
"C00009","C04574"
"C00009","C04579"
"C00009","C04640"
"C00009","C04677"
"C00009","C04691"
"C00009","C04713"
"C00009","C04732"
"C00009","C04734"
"C00009","C04751"
"C00009","C04778"
"C00009","C04823"
"C00009","C04856"
"C00009","C04874"
"C00009","C04877"
"C00009","C04882"
"C00009","C04895"
"C00009","C04899"
"C00009","C05080"
"C00009","C05131"
"C00009","C05172"
"C00009","C05198"
"C00009","C05235"
"C00009","C05325"
"C00009","C05340"
"C00009","C05341"
"C00009","C05345"
"C00009","C05379"
"C00009","C05382"
"C00009","C05512"
"C00009","C05513"
"C00009","C05668"
"C00009","C05678"
"C00009","C05699"
"C00009","C05702"
"C00009","C05730"
"C00009","C05773"
"C00009","C05775"
"C00009","C05822"
"C00009","C05824"
"C00009","C05840"
"C00009","C05841"
"C00009","C05892"
"C00009","C05893"
"C00009","C05894"
"C00009","C05925"
"C00009","C05928"
"C00009","C06055"
"C00009","C06056"
"C00009","C06124"
"C00009","C06189"
"C00009","C06196"
"C00009","C06206"
"C00009","C06241"
"C00009","C06369"
"C00009","C06372"
"C00009","C06503"
"C00009","C06504"
"C00009","C06507"
"C00009","C06508"
"C00009","C06509"
"C00009","C06568"
"C00009","C06655"
"C00009","C07113"
"C00009","C07114"
"C00009","C07649"
"C00009","C07838"
"C00009","C08250"
"C00009","C10517"
"C00009","C11437"
"C00009","C11472"
"C00009","C11516"
"C00009","C11526"
"C00009","C11536"
"C00009","C11537"
"C00009","C11544"
"C00009","C11546"
"C00009","C11638"
"C00009","C11736"
"C00009","C11832"
"C00009","C11924"
"C00009","C11929"
"C00009","C12023"
"C00009","C12106"
"C00009","C12109"
"C00009","C12115"
"C00009","C12212"
"C00009","C12213"
"C00009","C12215"
"C00009","C12270"
"C00009","C12476"
"C00009","C15556"
"C00009","C15563"
"C00009","C15586"
"C00009","C15606"
"C00009","C15650"
"C00009","C15651"
"C00009","C15926"
"C00009","C15988"
"C00009","C15989"
"C00009","C15990"
"C00009","C15991"
"C00009","C15996"
"C00009","C16267"
"C00009","C16268"
"C00009","C16424"
"C00009","C16426"
"C00009","C16428"
"C00009","C16429"
"C00009","C16430"
"C00009","C16441"
"C00009","C16445"
"C00009","C16447"
"C00009","C16449"
"C00009","C16562"
"C00009","C16563"
"C00009","C16565"
"C00009","C16566"
"C00009","C16593"
"C00009","C16594"
"C00009","C16633"
"C00009","C16698"
"C00009","C17209"
"C00009","C17556"
"C00009","C17691"
"C00009","C17698"
"C00009","C17700"
"C00009","C18000"
"C00009","C18001"
"C00009","C18002"
"C00009","C18004"
"C00009","C18026"
"C00009","C18048"
"C00009","C18153"
"C00009","C18154"
"C00009","C18802"
"C00009","C19151"
"C00009","C19152"
"C00009","C19153"
"C00009","C19719"
"C00009","C19720"
"C00009","C19724"
"C00009","C19787"
"C00009","C19791"
"C00009","C19792"
"C00009","C19857"
"C00009","C19870"
"C00009","C19879"
"C00009","C19880"
"C00009","C19968"
"C00009","C19972"
"C00009","C20082"
"C00009","C20135"
"C00009","C20136"
"C00009","C20139"
"C00009","C20140"
"C00009","C20176"
"C00009","C20237"
"C00009","C20248"
"C00009","C20345"
"C00009","C20354"
"C00009","C20418"
"C00009","C20424"
"C00009","C20674"
"C00009","C20679"
"C00009","C20684"
"C00009","C20699"
"C00009","C20775"
"C00009","C20776"
"C00009","C20843"
"C00009","C20848"
"C00009","C20887"
"C00009","C20888"
"C00009","C20926"
"C00009","C20941"
"C00009","C20942"
"C00009","C20954"
"C00009","C20956"
"C00009","C20963"
"C00009","C20964"
"C00009","C20966"
"C00009","C20969"
"C00009","C20986"
"C00009","C21079"
"C00009","C21203"
"C00009","C21211"
"C00009","C21214"
"C00009","C21215"
"C00009","C21219"
"C00009","C21260"
"C00009","C21281"
"C00009","C21282"
"C00009","C21336"
"C00009","C21441"
"C00009","C21510"
"C00009","C21511"
"C00009","C21512"
"C00009","C21559"
"C00009","C21570"
"C00009","C21574"
"C00009","C21646"
"C00009","C21764"
"C00009","C21785"
"C00009","C21805"
"C00009","C21889"
"C00009","C21892"
"C00010","C00013"
"C00010","C00019"
"C00010","C00020"
"C00010","C00021"
"C00010","C00022"
"C00010","C00024"
"C00010","C00025"
"C00010","C00026"
"C00010","C00033"
"C00010","C00035"
"C00010","C00036"
"C00010","C00037"
"C00010","C00041"
"C00010","C00042"
"C00010","C00044"
"C00010","C00048"
"C00010","C00058"
"C00010","C00062"
"C00010","C00064"
"C00010","C00065"
"C00010","C00077"
"C00010","C00079"
"C00010","C00083"
"C00010","C00084"
"C00010","C00091"
"C00010","C00093"
"C00010","C00100"
"C00010","C00101"
"C00010","C00104"
"C00010","C00109"
"C00010","C00111"
"C00010","C00114"
"C00010","C00120"
"C00010","C00132"
"C00010","C00133"
"C00010","C00134"
"C00010","C00135"
"C00010","C00136"
"C00010","C00140"
"C00010","C00141"
"C00010","C00149"
"C00010","C00154"
"C00010","C00158"
"C00010","C00163"
"C00010","C00164"
"C00010","C00166"
"C00010","C00170"
"C00010","C00179"
"C00010","C00180"
"C00010","C00219"
"C00010","C00222"
"C00010","C00223"
"C00010","C00227"
"C00010","C00233"
"C00010","C00245"
"C00010","C00246"
"C00010","C00249"
"C00010","C00263"
"C00010","C00270"
"C00010","C00292"
"C00010","C00296"
"C00010","C00311"
"C00010","C00313"
"C00010","C00315"
"C00010","C00318"
"C00010","C00319"
"C00010","C00322"
"C00010","C00323"
"C00010","C00329"
"C00010","C00331"
"C00010","C00332"
"C00010","C00349"
"C00010","C00352"
"C00010","C00356"
"C00010","C00357"
"C00010","C00388"
"C00010","C00400"
"C00010","C00406"
"C00010","C00407"
"C00010","C00411"
"C00010","C00412"
"C00010","C00418"
"C00010","C00423"
"C00010","C00430"
"C00010","C00440"
"C00010","C00466"
"C00010","C00469"
"C00010","C00473"
"C00010","C00479"
"C00010","C00483"
"C00010","C00487"
"C00010","C00489"
"C00010","C00490"
"C00010","C00493"
"C00010","C00510"
"C00010","C00512"
"C00010","C00517"
"C00010","C00525"
"C00010","C00527"
"C00010","C00531"
"C00010","C00540"
"C00010","C00553"
"C00010","C00556"
"C00010","C00582"
"C00010","C00590"
"C00010","C00593"
"C00010","C00624"
"C00010","C00630"
"C00010","C00642"
"C00010","C00671"
"C00010","C00683"
"C00010","C00712"
"C00010","C00729"
"C00010","C00735"
"C00010","C00780"
"C00010","C00798"
"C00010","C00805"
"C00010","C00811"
"C00010","C00818"
"C00010","C00825"
"C00010","C00836"
"C00010","C00845"
"C00010","C00849"
"C00010","C00879"
"C00010","C00882"
"C00010","C00888"
"C00010","C00899"
"C00010","C00918"
"C00010","C00956"
"C00010","C00978"
"C00010","C00979"
"C00010","C00989"
"C00010","C01013"
"C00010","C01028"
"C00010","C01033"
"C00010","C01063"
"C00010","C01077"
"C00010","C01091"
"C00010","C01092"
"C00010","C01118"
"C00010","C01134"
"C00010","C01142"
"C00010","C01144"
"C00010","C01165"
"C00010","C01180"
"C00010","C01188"
"C00010","C01197"
"C00010","C01198"
"C00010","C01207"
"C00010","C01213"
"C00010","C01250"
"C00010","C01352"
"C00010","C01412"
"C00010","C01494"
"C00010","C01530"
"C00010","C01546"
"C00010","C01586"
"C00010","C01589"
"C00010","C01595"
"C00010","C01607"
"C00010","C01626"
"C00010","C01678"
"C00010","C01732"
"C00010","C01746"
"C00010","C01752"
"C00010","C01765"
"C00010","C01794"
"C00010","C01832"
"C00010","C01850"
"C00010","C01857"
"C00010","C01894"
"C00010","C01944"
"C00010","C01996"
"C00010","C02015"
"C00010","C02041"
"C00010","C02050"
"C00010","C02060"
"C00010","C02066"
"C00010","C02123"
"C00010","C02137"
"C00010","C02170"
"C00010","C02225"
"C00010","C02232"
"C00010","C02247"
"C00010","C02249"
"C00010","C02287"
"C00010","C02394"
"C00010","C02488"
"C00010","C02504"
"C00010","C02527"
"C00010","C02528"
"C00010","C02557"
"C00010","C02560"
"C00010","C02571"
"C00010","C02572"
"C00010","C02593"
"C00010","C02611"
"C00010","C02612"
"C00010","C02657"
"C00010","C02666"
"C00010","C02709"
"C00010","C02714"
"C00010","C02717"
"C00010","C02720"
"C00010","C02727"
"C00010","C02730"
"C00010","C02750"
"C00010","C02752"
"C00010","C02791"
"C00010","C02798"
"C00010","C02821"
"C00010","C02838"
"C00010","C02876"
"C00010","C02927"
"C00010","C02934"
"C00010","C02939"
"C00010","C02949"
"C00010","C02990"
"C00010","C02997"
"C00010","C03005"
"C00010","C03035"
"C00010","C03069"
"C00010","C03137"
"C00010","C03141"
"C00010","C03147"
"C00010","C03154"
"C00010","C03156"
"C00010","C03160"
"C00010","C03242"
"C00010","C03283"
"C00010","C03296"
"C00010","C03341"
"C00010","C03344"
"C00010","C03401"
"C00010","C03414"
"C00010","C03455"
"C00010","C03508"
"C00010","C03519"
"C00010","C03537"
"C00010","C03557"
"C00010","C03561"
"C00010","C03595"
"C00010","C03601"
"C00010","C03640"
"C00010","C03657"
"C00010","C03712"
"C00010","C03882"
"C00010","C03946"
"C00010","C03955"
"C00010","C03972"
"C00010","C04015"
"C00010","C04033"
"C00010","C04047"
"C00010","C04148"
"C00010","C04205"
"C00010","C04209"
"C00010","C04268"
"C00010","C04348"
"C00010","C04385"
"C00010","C04462"
"C00010","C04498"
"C00010","C04501"
"C00010","C04529"
"C00010","C04554"
"C00010","C04608"
"C00010","C04630"
"C00010","C04644"
"C00010","C04650"
"C00010","C04655"
"C00010","C04722"
"C00010","C04858"
"C00010","C05122"
"C00010","C05135"
"C00010","C05165"
"C00010","C05195"
"C00010","C05220"
"C00010","C05259"
"C00010","C05261"
"C00010","C05263"
"C00010","C05265"
"C00010","C05267"
"C00010","C05270"
"C00010","C05274"
"C00010","C05322"
"C00010","C05337"
"C00010","C05338"
"C00010","C05376"
"C00010","C05465"
"C00010","C05466"
"C00010","C05551"
"C00010","C05557"
"C00010","C05595"
"C00010","C05598"
"C00010","C05608"
"C00010","C05619"
"C00010","C05622"
"C00010","C05668"
"C00010","C05983"
"C00010","C05989"
"C00010","C05993"
"C00010","C05994"
"C00010","C06000"
"C00010","C06001"
"C00010","C06002"
"C00010","C06018"
"C00010","C06028"
"C00010","C06108"
"C00010","C06156"
"C00010","C06181"
"C00010","C06182"
"C00010","C06255"
"C00010","C06355"
"C00010","C06356"
"C00010","C06387"
"C00010","C06425"
"C00010","C06426"
"C00010","C06429"
"C00010","C06442"
"C00010","C06548"
"C00010","C06561"
"C00010","C06670"
"C00010","C06671"
"C00010","C06715"
"C00010","C06717"
"C00010","C07086"
"C00010","C07118"
"C00010","C07160"
"C00010","C07296"
"C00010","C07297"
"C00010","C07350"
"C00010","C07351"
"C00010","C07394"
"C00010","C07565"
"C00010","C07592"
"C00010","C08063"
"C00010","C08281"
"C00010","C08320"
"C00010","C08323"
"C00010","C08492"
"C00010","C08511"
"C00010","C08604"
"C00010","C08639"
"C00010","C08725"
"C00010","C09126"
"C00010","C09820"
"C00010","C09822"
"C00010","C09823"
"C00010","C09870"
"C00010","C10020"
"C00010","C10157"
"C00010","C10216"
"C00010","C10434"
"C00010","C10497"
"C00010","C10538"
"C00010","C10945"
"C00010","C11062"
"C00010","C11338"
"C00010","C11405"
"C00010","C11407"
"C00010","C11633"
"C00010","C11700"
"C00010","C11783"
"C00010","C11784"
"C00010","C11807"
"C00010","C11900"
"C00010","C11924"
"C00010","C11929"
"C00010","C11944"
"C00010","C11946"
"C00010","C11949"
"C00010","C11950"
"C00010","C11961"
"C00010","C11969"
"C00010","C11989"
"C00010","C11993"
"C00010","C11997"
"C00010","C12000"
"C00010","C12088"
"C00010","C12092"
"C00010","C12095"
"C00010","C12096"
"C00010","C12137"
"C00010","C12138"
"C00010","C12144"
"C00010","C12203"
"C00010","C12204"
"C00010","C12208"
"C00010","C12299"
"C00010","C12324"
"C00010","C12325"
"C00010","C12366"
"C00010","C12449"
"C00010","C12450"
"C00010","C12452"
"C00010","C12453"
"C00010","C12625"
"C00010","C12635"
"C00010","C12636"
"C00010","C12641"
"C00010","C12642"
"C00010","C12643"
"C00010","C12647"
"C00010","C14101"
"C00010","C14120"
"C00010","C14725"
"C00010","C14727"
"C00010","C15489"
"C00010","C15513"
"C00010","C15524"
"C00010","C15525"
"C00010","C15537"
"C00010","C15538"
"C00010","C15547"
"C00010","C15613"
"C00010","C15980"
"C00010","C16166"
"C00010","C16169"
"C00010","C16170"
"C00010","C16179"
"C00010","C16180"
"C00010","C16191"
"C00010","C16192"
"C00010","C16195"
"C00010","C16197"
"C00010","C16216"
"C00010","C16231"
"C00010","C16267"
"C00010","C16268"
"C00010","C16273"
"C00010","C16288"
"C00010","C16289"
"C00010","C16299"
"C00010","C16301"
"C00010","C16312"
"C00010","C16313"
"C00010","C16317"
"C00010","C16330"
"C00010","C16331"
"C00010","C16334"
"C00010","C16335"
"C00010","C16338"
"C00010","C16339"
"C00010","C16349"
"C00010","C16350"
"C00010","C16351"
"C00010","C16367"
"C00010","C16370"
"C00010","C16371"
"C00010","C16372"
"C00010","C16376"
"C00010","C16396"
"C00010","C16405"
"C00010","C16420"
"C00010","C16462"
"C00010","C16464"
"C00010","C16466"
